,id,title,vote_average,overview
171,275,Fargo,7.7,jerry small town minnesota car salesman bursting seam debt got plan going hire two thug kidnap wife scheme collect hefty ransom wealthy father law going snap nobody going get hurt people start dying enter police chief marge coffee drinking parka wearing extremely pregnant investigator stop nothing get man think small time investigative skill give crook run ransom betcha
172,949,Heat,7.7,obsessive master thief neil mccauley lead top notch crew various insane heist throughout los angeles mentally unstable detective vincent hanna pursues without rest man recognizes respect ability dedication even though aware cat mouse game may end violence
173,28178,Hachi: A Dog's Tale,7.7,drama based true story college professor bond abandoned dog take home
174,200727,"Love, Rosie",7.7,rosie alex best friend suddenly separated alex family move dublin america friendship survive year mile gamble everything true love
175,1018,Mulholland Drive,7.7,car wreck winding mulholland drive render woman amnesic perky hollywood hopeful search clue answer across los angeles twisting venture beyond dream reality
176,14574,The Boy in the Striped Pyjamas,7.7,family move home berlin strange new house poland young bruno befriends shmuel boy life side fence everyone seems wearing striped pajama unaware shmuel fate jewish prisoner role nazi father play imprisonment bruno embarks dangerous journey inside camp wall
177,277216,Straight Outta Compton,7.7,five young men using brutally honest rhyme hardcore beat put frustration anger life dangerous place america powerful weapon music taking u back began straight outta compton tell true story cultural rebel armed lyric swagger bravado raw talent stood authority meant keep formed world dangerous group n w spoke truth one exposed life hood voice ignited social revolution still reverberating today
178,2118,L.A. Confidential,7.7,three detective corrupt brutal l police force use differing method uncover conspiracy behind shotgun slaying patron night diner
179,59440,Warrior,7.7,inspirational story estranged family find redemption unlikeliest place mma ring tommy riordan tom hardy ex marine tragic past return home enlists father nick nolte recovering alcoholic former wrestling coach train sparta biggest mma tournament ever held tommy underdog brother brendan joel edgerton fight way tournament two brother must finally confront force pulled apart ensues gut wrenching soul stirring unforgettable battle life
180,583,Life of Brian,7.7,brian cohen average young jewish man series ridiculous event gain reputation messiah dodging follower scolded shrill mother hapless brian contend pompous pontius pilate acronym obsessed member separatist movement rife monty python signature absurdity tale find brian life paralleling biblical lore albeit many laugh
181,33,Unforgiven,7.7,william munny retired ruthless killer turned gentle widower hog farmer help support two motherless child accepts one last bounty hunter mission find men brutalized prostitute joined former partner cocky greenhorn take corrupt sheriff
182,613,Downfall,7.7,april germany stand brink defeat russian army closing east allied expeditionary force attacking west berlin capital third reich adolf hitler proclaims germany still achieve victory order general adviser fight last man end finally come hitler lie dead hand left military must find way end killing battle berlin lay arm surrender
183,770,Gone with the Wind,7.7,american classic manipulative woman roguish man carry turbulent love affair american south civil war reconstruction
184,76,Before Sunrise,7.7,dialogue marathon film fairytale love story american boy french girl day night together vienna two heart collide
185,396535,Train to Busan,7.7,martial law declared mysterious viral outbreak push korea state emergency express train busan city successfully fended viral outbreak must fight survival
186,313297,Kubo and the Two Strings,7.7,kubo mesmerizes people village magical gift spinning wild tale origami accidentally summons evil spirit seeking vengeance kubo forced go quest solve mystery fallen samurai father mystical weaponry well discover magical power
187,1578,Raging Bull,7.7,jake lamotta step boxing ring obliterates opponent prizefighter treat family friend way ticking time bomb ready go moment though lamotta want family love something always seems come perhaps violent bout paranoia jealousy kind rage helped make champ real life wind ring alone
188,308369,Me and Earl and the Dying Girl,7.7,greg coasting senior year high school anonymously possible avoiding social interaction like plague secretly making spirited bizarre film earl friend anonymity friendship threaten unravel mother force befriend classmate leukemia
189,3034,Young Frankenstein,7.7,young neurosurgeon inherits castle grandfather famous dr victor von frankenstein castle find funny hunchback pretty lab assistant elderly housekeeper young frankenstein belief work grandfather delusional discovers book mad doctor described reanimation experiment suddenly change mind
